DATE,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63,I64,I65,I66,I67,I68,I69,I70,I71,I72,I73,I74,I75,I76,I77,I78,I79,I80,I81,I82,I83,I84,I85,I86,I87,I88,I89,I90,I91,I92,I93,I94,I95,I96
8/29/2015,203.951,196.216,180.529,197.945,194.458,191.489,183.458,178.289,171.802,169.621,164.519,161.323,158.484,153.591,148.474,142.318,139.972,141.462,137.652,141.471,138.289,137.021,139.112,132.958,134.599,133.591,135.306,136.139,140.779,144.097,146.614,156.941,156.82,171.199,173.768,181.11,192.496,204.961,208.683,223.227,229.979,246.476,239.019,256.463,257.41,278.176,282.094,285.193,298.042,299.123,312.585,311.346,331.777,338.092,348.358,359.905,370.698,382.003,381.466,390.796,398.315,403.894,398.623,412.072,404.95,404.252,400.8,395.174,386.87,375.113,373.265,375.858,368.918,357.294,358.701,354.545,349.656,341.737,342.114,344.278,338.994,335.988,328.077,328.16,319.731,308.784,307.221,299.576,288.432,280.95,277.797,270.957,258.069,250.222,235.717,238.987
8/30/2015,205.673,194.525,193.998,202.139,198.389,187.052,179.47,173.994,172.896,165.392,157.708,156.029,152.791,149.483,146.755,142.679,145.131,138.395,141.969,133.639,135.241,134.203,133.075,129.017,131.731,132.723,132.685,128.214,134.605,133.445,144.652,145.654,152.765,159.107,169.955,178.489,179.677,193.46,200.869,206.53,215.277,227.634,236.896,239.735,262.831,275.962,275.364,292.233,291.021,304.507,307.278,321.287,319.724,326.422,342.687,350.56,351.884,356.838,364.05,364.496,364.134,363.242,365.377,370.204,360.921,365.144,368.371,361.073,370.723,356.947,361.42,352.375,347.003,340.541,331.556,313.469,299.945,306.268,302.907,308.161,303.557,292.108,292.65,278.544,282.602,278.817,273.6,267.026,263.892,258.407,251.237,248.595,226.908,216.917,205.69,197.313
8/31/2015,174.592,165.211,158.516,166.24,154.307,153.808,149.521,141.158,135.767,136.866,134.399,125.29,126.815,123.9,122.783,120.882,116.908,113.598,114.848,118.859,117.595,118.956,117.634,117.719,126.516,130.572,135.621,142.199,139.373,141.619,137.404,137.143,137.72,135.628,139.851,141.793,147.681,146.483,147.344,151.73,160.735,167.457,170.069,175.515,184.963,192.624,202.113,205.82,210.412,220.172,225.799,224.133,236.962,236.778,247.505,250.734,260.678,253.541,264.884,268.78,272.843,289.701,284.415,292.062,292.082,299.396,295.236,301.81,294.185,293.897,295.766,295.385,286.287,278.56,279.99,273.207,274.182,270.334,268.267,274.382,271.586,266.705,263.32,259.464,253.015,254.959,239.635,234.405,230.978,220.256,210.223,199.789,190.554,178.428,169.29,162.439
9/1/2015,118.283,118.673,115.166,142.697,131.748,130.698,129.612,124.97,123.15,116.14,117.87,113.201,112.562,109.277,106.921,109.927,106.361,103.827,104.429,105.776,104.798,104.992,107.448,111.246,119.633,123.676,127.727,130.58,129.48,132.475,133.629,131.699,133.063,137.092,127.695,128.624,133.41,133.869,136.956,138.989,140.435,145.343,145.045,155.658,163.124,164.656,164.185,164.647,178.434,175.269,180.913,189.722,192.259,193.35,201.162,206.556,211.009,214.518,216.345,225.468,227.147,231.89,232.901,234.068,246.485,250.804,244.851,239.623,237.712,231.364,233.909,226.805,223.768,217.169,222.897,223.681,222.355,230.35,221.785,229.19,234.515,238.984,229.078,221.922,220.812,215.169,211.449,200.659,193.858,191.003,182.971,178.598,171.339,168.978,154.726,145.644
9/2/2015,131.518,131.348,122.207,128.83,126.996,120.537,117.744,116.729,114.182,109.815,108.896,106.933,102.094,101.195,99.927,97.905,97.214,95.514,93.845,98.918,99.022,99.765,102.7,104.075,111.656,115.324,122.219,129.135,123.787,125.562,127.463,125.563,119.51,123.336,119.923,121.822,124.811,129.462,126.602,126.024,127.133,130.494,137.819,143.443,141.134,145.658,143.458,150.616,163.848,164.76,167.317,170.675,172.574,175.831,179.897,188.151,186.72,193.748,202.269,202.537,204.127,212.22,216.325,223.414,229.227,229.753,227.442,225.789,230.831,230.56,227.254,225.541,224.623,228.509,222.485,217.371,214.775,216.945,212.04,216.381,218.503,216.004,212.532,210.402,206.581,202.746,196.932,195.912,188.248,180.499,174.341,167.328,161.48,153.347,146.996,133.856
9/3/2015,119.14,116.407,111.289,118.138,111.623,107.476,106.916,106.849,100.155,99.013,98.848,99.774,97.293,95.294,94.909,94.477,92.225,90.112,90.299,91.287,93.164,95.939,96.77,98.889,103.823,109.084,115.017,120.638,121.849,120.241,119.644,116.318,120.724,120.549,120.782,122.257,121.579,121.898,120.36,118.261,119.877,121.836,123.555,124.902,123.508,135.467,132.417,136.535,140.894,142.56,144.293,145.613,149.898,154.005,154.956,167.564,170.184,179.39,183.384,183.826,188.642,201.417,197.05,201.303,200.963,199.226,206.624,203.271,198.3,201.676,197.123,198.824,197.723,198.569,196.707,183.782,187.334,182.805,188.319,196.878,196.101,198.483,196.688,202.085,197.883,195.368,185.449,183.24,180.991,173.817,164.686,157.756,150.144,145.604,138.882,131.908
9/4/2015,108.191,105.137,102.516,111.576,106.796,104.673,106.746,104.999,97.675,98.799,95.301,94.325,93.037,92.551,92.163,88.522,87.025,86.588,87.066,88.055,90.058,92.237,93.85,92.856,94.58,97.764,102.857,107.195,113.864,111.712,112.994,114.245,119.061,118.484,119.987,122.16,127.535,124.105,119.331,122.957,127.362,128.966,130.01,129.42,134.026,135.236,136.908,142.044,145.029,148.806,149.681,152.918,150.866,161.803,162.1,166.7,173.67,179.995,186.392,182.894,183.01,192.426,196.021,198.684,195.476,203.378,200.308,200.049,198.781,203.009,202.718,208.631,199.567,199.125,196.286,188.35,182.085,185.48,190.133,195.882,188.606,188.063,186.123,179.571,175.389,174.95,171.88,170.581,164.396,158.323,153.269,150.283,143.488,134.88,128.59,124.432
9/5/2015,112.673,109.859,106.516,102.895,102.946,101.524,97.26,93.239,93.232,87.79,88.784,85.562,85.027,85.863,84,84.607,82.266,80.91,78.921,78.91,79.594,79.853,80.007,79.925,80.986,85.43,85.617,85.78,88.558,89.756,92.17,96.474,102.757,106.152,108.87,113.676,111.481,114.102,116.552,126.234,125.293,126.046,131.801,131.176,133.688,135.76,142.4,141.075,147.139,153.803,153.92,157.982,162.476,171.525,169.108,171.609,179.67,179.711,186.036,187.719,192.972,194.117,196.733,201.127,213.587,219.282,214.962,217.051,216.137,220.202,209.194,201.984,197.907,196.077,192.652,191.173,186.868,186.917,193.054,201.092,198.971,191.111,188.775,182.568,180.159,176.125,177.905,171.7,166.445,161.108,158.362,155.204,150.182,146.949,141.807,135.295
9/6/2015,132.144,123.3,118.723,116.342,110.544,107.782,101.062,101.236,99.311,98.571,96.212,94.667,92.366,91.119,92.417,90.815,90.02,89.373,87.029,85.387,85.649,87.392,86.284,87.653,87.926,84.468,86.39,89.303,92.799,97.988,98.256,99.988,104.509,105.585,105.286,111.879,116.787,122.246,121.959,126.208,131.273,129.734,134.964,136.751,150.113,156.269,159.064,162.885,166.427,165.968,172.745,184.601,192.042,194.035,206.76,211.528,222.22,226.365,236.278,245.485,247.26,251.39,255.467,253.68,261.093,254.148,259.423,254.042,253.469,256.963,249.233,242.154,239.219,243.958,232.351,225.383,225.11,221.373,223.627,229.482,229.813,231.101,232.107,223.77,221.759,221.238,210.301,205.415,193.2,191.726,190.977,187.564,181.181,180.133,172.298,159.53
9/7/2015,145.386,143.487,141.425,130.459,124.611,119.85,118.752,115.374,111.781,109.628,107.056,104.033,101.69,104.984,102.657,97.919,95.132,93.465,97.127,94.453,93.967,94.9,94.882,92.444,96.09,95.696,96.813,94.863,96.438,100.855,105.435,107.272,111.037,114.614,120.465,125.207,129.17,135.068,141.563,151.823,159.058,167.832,177.241,184.951,194.103,205.359,220.768,229.955,242.748,253.02,258.036,271.369,276.511,289.023,292.843,298.227,302.178,308.598,317.684,322.338,319.535,320.904,331.604,330.427,334.227,335.32,331.66,327.689,329.173,325.472,319.181,316.676,310.196,308.592,296.074,293.641,282.17,289.284,287.691,285.074,284.634,281.02,282.538,274.213,265.648,258.333,255.191,251.61,239.198,231.735,232.433,227.773,217.726,203.019,196.555,185.598
9/8/2015,179.708,159.632,156.027,149.988,151.278,144.325,144.454,139.144,128.419,125.71,120.803,125.036,118.893,114.349,114.43,111.561,111.209,112.755,109.085,108.273,111.625,114.402,113.269,112.514,123.33,126.607,130.485,136.418,134.973,136.701,133.173,133.711,135.055,143.16,142.536,149.271,157.743,160.888,167.222,168.687,176.044,186.858,188.596,201.983,219.453,231.953,252.674,250.225,266.985,272.739,280.145,282.043,296.022,311.061,310.421,325.764,333.946,341.678,358.133,358.637,368.028,363.052,361.094,366.422,376.114,373.55,381.106,380.113,386.879,381.51,372.786,374.175,378.458,375.12,371.771,369.525,372.419,365.419,375.649,374.782,369.818,360.169,355.702,349.884,336.39,338.789,335.555,327.835,311.556,300.976,289.658,278.447,265.117,251.821,237.352,228.818
9/9/2015,213.215,201.704,193.958,193.987,181.873,182.827,174.345,171.236,166.731,161.447,162.039,157.363,149.754,149.733,143.83,144.058,140.479,138.345,141.532,141.819,144.137,140.195,140.494,139.577,145.287,146.318,158.013,158.653,158.231,157.024,156.484,155.583,160.788,164.325,171.477,180.799,191.278,193.223,204.804,219.637,225.798,239.469,244.921,259.858,270.281,292.145,297.69,301.089,309.841,320.236,328.495,340.02,351.808,359.094,371.107,374.722,375.998,387.545,390.519,400.707,402.176,409.095,409.642,414.646,430.197,424.052,431.197,428.147,441.71,437.558,441.242,442.413,429.456,441.932,437.365,428.108,418.821,415.271,414.295,423.67,417.231,420.509,412.603,411.442,399.239,393.279,379.03,374.507,355.371,347.512,343.189,323.831,307.617,300.538,293.664,288.879
9/10/2015,268.532,259.763,245.507,228.607,225.37,223.775,211.609,206.389,201.61,193.927,193.571,191.377,191.575,186.508,177.417,173.165,172.542,166.806,161.493,166.895,159.684,162.831,158.735,162.386,171.037,172.497,175.865,177.703,175.087,174.088,178.155,182.57,182.669,182.141,182.068,187.855,193.868,201.019,207.287,208.164,221.486,228.091,235.9,243.245,258.063,266.856,272.771,274.716,276.285,278.76,280.303,279.342,292.338,292.476,301.95,305.386,310.212,310.012,330.914,341.044,340.913,345.012,357.191,373.391,394.851,389.12,399.241,392.748,392.139,381.429,376.608,371.669,367.188,369.601,373.956,365.051,359.635,359.419,360.779,363.639,361.065,350.412,357.191,343.728,346.427,335.967,329.48,317.201,303.823,289.721,285.769,273.318,269.835,266.3,258.112,242.82
9/11/2015,223.685,213.645,211.037,200.893,191.755,186.624,183.564,176.237,172.159,175.323,170.393,159.037,154.869,157.676,154.399,152.328,148.109,146.108,147.145,145.81,145.738,142.757,152.12,145.85,148.446,154.247,155.937,158.219,158.823,155.464,160.532,166.995,167.895,177.43,177.885,183.513,179.966,185.659,189.734,195.428,214.344,224.841,236.791,244.389,253.906,264.823,275.43,289.044,295.505,307.422,309.746,323.975,327.23,334.513,328.503,347.419,347.146,344.172,359.49,363.459,365.748,362.56,381.328,387.094,388.695,390.267,395.238,390.88,389.914,381.042,372.415,364.22,357.7,361.181,362.006,362.601,350.914,357.428,349.72,346.184,344.703,336.473,337.886,334.444,325.98,316.651,302.723,301.987,295.419,286.847,279.58,271.354,262.026,256.11,241.907,238.667
9/12/2015,229.78,225.784,214.488,212.051,202.065,192.475,192.242,184.593,174.143,173.28,165.086,162.546,157.873,159.254,150.219,148.23,151.147,142.28,144.703,144.271,145.353,140.337,140.788,138.909,139.338,139.43,147.453,143.896,149.736,154.149,159.134,166.367,173.541,166.208,172.642,176.564,177.972,184.114,192.361,195.12,202.441,212.766,214.312,217.567,224.673,233.7,225.551,243.368,247.737,244.925,254.357,265.31,263.453,282.227,292.087,294.607,294.506,303.167,292.606,297.124,288.693,287.195,285.425,297.782,302.491,303.104,298.843,292.443,288.499,286.31,287.081,286.196,283.306,273.988,269.139,270.716,276.042,278.017,275.145,272.065,268.634,273.9,267.528,266.947,259.542,253.839,253.937,253.34,247.583,247.125,238.419,226.43,223.306,219.025,207.413,203.501
9/13/2015,191.613,182.94,178.43,176.826,170.713,164.999,157.869,154.699,148.441,144.425,144.82,139.313,138.241,131.689,132.824,127.135,127.898,125.286,124.048,122.713,121.703,122.434,122.11,119.561,124.928,127.502,125.512,122.601,125.258,128.65,134.319,138.307,139.923,147.601,154.977,160.853,169.434,177.702,185.22,194.517,200.92,207.448,219.806,227.143,231.519,238.505,242.974,259.33,267.88,276.397,283.247,291.501,304.441,306.79,319.226,323.857,336.285,335.32,338.2,338.539,338.702,342.448,346.351,355.337,352.055,356.558,358.081,350.752,338.559,336.437,341.948,333.035,329.834,319.005,305.356,295.983,287.42,287.98,285.373,288.964,290.358,286.613,278.114,277.559,264.006,266.943,262.596,256.148,255.629,240.04,236.73,227.057,218.523,212.812,205.691,195.897
9/14/2015,171.407,161.173,153.379,168.266,163.894,153.965,151.089,144.761,142.401,139.84,138.441,139.668,140.017,135.339,131.683,130.166,128.03,123.002,121.836,118.709,121.476,121.216,120.404,126.132,131.503,135.375,134.978,136.367,143.517,142.643,136.452,138.236,146.462,144.482,147.474,153.711,153.529,155.676,158.662,159.491,166.497,175.475,175.297,182.858,194.356,199.157,207.533,216.954,214.9,224.059,232.467,238.202,247.992,242.598,244.556,255.464,251.158,257.987,263.398,262.221,262.073,257.156,269.752,264.979,265.277,262.478,263.742,259.966,257.505,266.949,262.459,264.899,253.934,261.157,252.363,247.698,246.596,254.853,262.154,270.162,259.521,263.72,263.094,256.642,255.45,248.528,248.815,238.723,233.503,226.936,221.723,215.661,207.387,202.703,193.449,183.429
9/15/2015,163.568,155.238,150.379,153.223,154.66,146.233,145.878,141.465,144.772,132.019,132.807,129.833,127.343,126.818,122.623,118.901,119.594,119.107,111.78,114.175,115.615,116.001,118.304,121.517,129.769,135.397,135.989,136.307,142.055,141.226,140.74,138.494,137.912,144.724,143.791,138.815,142.566,144.095,142.353,142.085,146.202,147.804,147.604,153.737,164.508,158.058,166.209,168.177,167.915,176.611,174.525,175.817,173.472,178.241,183.886,190.856,198.512,205.803,208.135,210.11,209.406,213.716,206.521,211.232,216.502,220.212,214.484,219.906,222.519,216.072,212.682,212.022,211.423,209.51,212.629,214.006,219.413,220.117,225.106,223.519,218.684,223.436,217.927,219.28,210.724,207.602,202.191,196.447,191.513,183.673,181.951,174.505,173.53,165.097,155.036,146.404
9/16/2015,124.979,123.635,119.087,112.739,109.402,109.294,105.212,100.386,100.005,98.208,95.918,96.051,93.159,89.652,91.861,89.728,90.362,88.167,89.888,87.982,93.585,93.627,93.219,94.868,102.105,106.946,109.243,114.136,117.578,114.874,114.174,113.812,121.767,122.263,127.134,120.677,124.74,126.917,128.594,127.53,129.543,131.152,132.164,133.06,131.708,134.225,144.169,147.094,142.241,143.521,145.306,148.812,148.172,151.666,154.239,148.762,149.183,156.581,160.121,165.546,166.408,172.451,173.4,168.454,173.724,177.944,178.864,178.822,176.851,173.955,174.377,181.212,180.5,182.375,183.178,183.403,190.338,196.755,194.692,200.603,195.263,196.418,195.6,191.1,184.462,186.141,181.35,173.995,172.543,163.634,161.034,156.868,150.303,144.363,138.346,131.47
9/17/2015,122.763,115.085,113.091,108.046,104.345,103.895,100.976,97.17,97.664,96.536,94.176,91.231,91.901,90.739,87.935,89.434,85.397,86.385,85.382,85.591,88.095,89.714,90.985,95.099,97.87,106.651,113.761,117.088,119.448,119.893,115.866,116.431,115.263,120.205,121.043,113.964,119.606,119.966,124.719,126.246,125.735,127.709,133.95,131.784,139.322,142.903,142.003,145.578,150.006,146.809,152.3,153.612,157.167,161.407,160.846,159.808,165.895,169.198,172.02,178.943,177.438,187.011,196.579,195.623,203.655,206.849,204.41,205.313,206.328,204.285,197.421,196.758,190.783,189.537,187.189,183.858,189.708,195.087,195.79,194.271,196.602,201.96,200.707,195.246,193.984,189.95,182.085,179.325,172.169,170.66,158.824,156.002,149.492,144.959,139.565,132.204
9/18/2015,128.137,123.597,119.125,117.662,112.607,109.197,106.543,104.953,101.79,99.802,98.255,97.089,95.114,94.038,93.028,90.567,91.622,91.482,92.802,91.446,92.628,95.186,97.518,98.247,105.974,114.107,116.012,117.739,122.646,121.737,120.105,116.727,117.267,118.317,125.257,122.645,128.182,125.907,128.556,129.039,132.55,138.707,140.061,141.756,142.399,146.01,147.749,149.649,153.761,161.752,166.089,167.117,176.952,186.748,194.975,202.904,206.091,212.405,216.824,220.073,222.428,224.67,230.522,236.51,240.422,235.329,242.081,249.654,250.925,257.576,243.638,239.424,237.128,231.822,233.722,234.754,229.68,236.561,234.817,229.017,233.307,225.316,220.97,216.208,221.961,221.489,210.551,205.7,207.266,201.629,187.286,186.406,173.192,167.986,159.761,152.76
9/19/2015,151.73,145.104,137.668,136.006,126.475,122.28,117.271,114.62,109.523,106.976,107.403,104.726,106.924,102.292,99.577,103.555,99.728,99.135,98.493,97.477,100.033,98.716,99.377,97.306,100.437,99.572,100.83,102.112,102.64,109.722,116.446,119.029,121.55,125.087,130.291,136.537,137.836,145.156,150.945,157.426,165.126,169.748,175.097,177.671,181.281,187.406,191.916,202.348,212.521,222.745,228.364,242.872,248.405,263.496,269.341,277.13,282.849,290.273,302.938,313.811,320.145,321.843,326.856,319.267,314.413,319.642,318.056,320.401,308.836,305.063,299.275,305.614,293.603,284.161,290.552,297.71,287.547,287.274,284.754,286.502,283.586,279.384,261.724,256.772,255.448,248.111,249.824,239.212,225.323,224.072,215,209.677,212.516,201.789,200.586,191.201
9/20/2015,180.796,173.042,170.03,158.701,149.261,145.213,140.742,134.533,135.358,126.805,125.14,125.326,119.491,119.171,117.241,106.971,113.871,108.154,108.996,108.309,105.868,104.839,103.383,105.044,105.399,101.793,102.813,104.926,107.403,111.11,116.168,123.668,126.216,131.698,138.224,142.5,157.486,163.753,165.014,182.122,187.346,195.317,202.909,211.925,225.165,227.866,244.531,258.579,270.066,281.635,293.156,300.506,314.521,321.476,337.754,347.528,353.442,351.866,370.416,376.347,388.022,385.717,393.331,392.291,378.429,385.068,379.332,373.769,374.757,377.16,368.517,366.221,357.14,358.623,347.069,337.66,332.518,325.99,336.395,334.634,329.326,323.919,318.036,310.771,301.752,306.574,300.176,294.073,281.905,266.796,266.718,252.356,238.732,222.488,216.388,204.899
9/21/2015,195.219,188.969,178.591,174.488,168.089,163.706,155.536,149.419,146.88,145.167,138.165,139.883,132.011,132.692,131.773,130.35,125.551,125.541,125.119,117.744,123.433,121.797,119.697,120.22,127.844,133.082,135.533,135.938,142.083,139.153,135.629,137.67,141.021,147.6,152.569,155.238,160.232,167.595,169.579,177.253,186.851,194.611,195.565,207.035,211.569,214.164,223.447,224.907,236.807,240.211,244.582,252.054,255.77,263.391,263.638,266.807,262.57,262.512,264.808,260.51,262.01,266.284,274.642,272.535,281.085,277.856,272.549,270.589,262.653,256.888,258.334,250.444,249.156,243.534,248.095,249.78,253.282,253.965,253.806,255.123,255.755,248.223,245.609,250.509,241.545,236.62,230.003,225.217,225.207,213.189,205.064,195.998,186.704,181.017,176.545,165.427
9/22/2015,154.249,150.207,143.717,137.127,132.605,129.903,126.214,121.699,121.126,117.77,117.871,114.488,112.545,110.502,112.92,107.274,104.599,107.28,104.759,104.807,107.735,106.551,105.949,108.968,118.342,126.435,128.603,133.969,132.61,133.765,132.042,131.161,131.72,140.61,140.531,138.344,140.89,146.591,145.666,148.166,148.922,152.569,161.65,164.084,168.017,178.146,187.1,191.582,198.616,200.249,203.45,214.605,208.155,217.798,226.594,236.013,236.7,243.186,258.308,260.28,265.925,270.202,275.317,273.968,275.62,277.716,275.104,271.582,272.82,268.979,272.161,272.138,264.295,267.706,256.24,257.364,248.351,248.484,254.81,251.338,251.549,255.763,252.434,244.278,238.238,234.182,230.795,218.064,210.801,204.488,200.425,192.581,182.919,178.22,168.745,161.515
9/23/2015,159.875,147.861,137.901,134.488,131.921,127.485,128.394,128.078,125.32,120.755,119.783,114.856,115.749,113.715,112.955,108.626,105.86,105.494,104.674,105.044,108.118,108.388,105.689,112.351,115.827,115.545,120.204,120.373,120.735,122.171,123.567,125.394,131.304,133.863,135.728,139.221,141.366,148.219,153.058,161.351,161.596,166.995,169.858,168.147,176.306,182.911,183.259,192.184,202.611,209.144,218.509,224.511,233.937,244.292,246.308,255.019,260.103,265.253,276.61,286.482,284.113,285.353,289.101,292.721,290.87,295.557,284.977,291.13,282.162,280.098,278.426,275.688,279.707,281.744,269.644,271.529,274.838,286.018,281.817,282.186,273.684,271.416,278.393,270.693,263.561,250.664,249.503,248.98,236.493,225.051,212.35,207.388,200.118,193.188,183.237,167.498
9/24/2015,163.873,155.487,148.926,145.09,138.827,132.706,130.278,125.806,122.574,119.256,116.488,115.629,114.141,112.484,112.905,110.651,109.24,109.388,107.786,107.735,107.412,108.981,109.212,111.439,118.774,119.995,126.755,128.926,130.303,132.38,132.347,133.539,136.306,138.11,142.301,140.32,140.429,144.754,144.963,150.274,162.128,169.473,173.863,180.99,181.625,185.476,196.836,200.055,212.695,213.411,226.461,237.479,246.661,249.909,260.489,272.898,282.115,284.021,300.006,305.792,311.505,321.017,323.292,326.764,326.678,335.006,336.896,333.598,327.615,323.084,325.883,320.84,315.466,308.139,303.115,297.365,300.633,303.263,296.061,294.587,290.226,285.064,285.895,281.785,278.768,271.106,254.498,253.042,246.202,234.001,231.99,219.492,213.031,203.697,196.744,192.563
9/25/2015,179.563,170.844,167.226,163.096,153.593,152.192,143.291,136.152,131.991,128.217,128.507,126.198,120.333,118.977,116.822,116.04,113.554,114.228,110.004,110.472,109.854,111.528,112.374,113.508,119.023,121.792,130.641,135.216,137.118,135.071,139.545,133.811,131.909,136.227,139.233,144.61,142.749,145.077,148.793,152.527,163.64,166.969,171.723,178.855,190.556,196.023,206.632,214.865,217.978,225.468,237.236,241.113,250.188,271.842,280.699,281.997,296.228,290.368,301.368,305.103,317.586,320.039,331.392,337.955,342.24,338.429,340.415,341.181,335.174,330.797,320.693,322.757,315.804,315.37,314.795,302.601,300.11,294.342,296.22,296.141,301.31,289.608,292.7,286.59,276.235,271.046,263.215,265.867,250.335,241.868,235.456,231.097,223.828,213.061,205.317,201.293
9/26/2015,191.645,184.14,175.498,171.53,157.657,156.613,154.472,144.853,141.595,139.43,139.697,133.526,132.187,130.519,128.01,127.534,120.701,123.13,122.553,122.389,121.547,120.086,116.991,116.49,115.761,117.447,120.387,122.64,126.679,134.944,138.37,145.295,147.896,155.791,156.164,161.448,168.796,169.562,177.528,185.337,197.463,203.57,212.219,219.751,235.87,235.617,254.087,261.041,275.278,276.215,292.43,298.139,308.91,320.792,323.151,333.295,346.207,355.607,355.904,360.371,353.817,360.523,355.456,357.868,352.964,350.47,346.492,335.06,341.056,328.907,328.138,322.046,313.696,303.485,296.698,294.145,292.893,289.361,284.384,280.082,286.688,280.587,276.26,272.456,264.938,252.257,248.685,245.841,227.363,225.268,221.074,214.775,207.055,202.503,193.145,187.077
9/27/2015,182.836,175.629,176.11,164.681,153.235,153.396,146.635,138.086,134.649,132.676,127.031,126.433,122.082,117.224,115.363,115.404,112.531,114.437,109.776,106.268,108.918,108.955,106.798,104.594,103.316,104.59,106.613,108.303,110.571,112.152,117.579,120.851,124.919,126.663,133.958,140.816,146.021,153.975,155.791,160.839,170.831,178.786,183.841,190.757,197.494,204.381,214.866,221.007,234.71,242.894,252.074,260.197,270.099,276.875,277.064,284.736,295.403,309.405,310.9,326.63,334.622,326.524,325.26,312.155,312.024,315.084,326.476,317.177,331.82,323.896,319.922,312.894,309.334,291.387,294.912,300.977,296.217,287.956,284.947,279.263,288.873,286.777,287.364,279.68,273.377,269.629,265.349,250.844,239.263,232.984,223.726,216.339,204.212,196.324,189.451,172.897
9/28/2015,165.954,159.715,159.505,150.237,140.895,142.406,132.706,132.465,128.035,121.03,119.848,116.898,114.764,112.361,110.844,110.358,111.354,108.35,107.26,107.443,106.406,112.702,106.684,109.997,118.655,124.473,126.813,134.153,137,134.673,131.418,131.332,129.51,132.746,135.411,135.457,136.367,137.896,146.129,150.614,152.169,163.845,168.798,177.346,178.243,178.988,188.166,193.472,200.767,210.061,212.772,228.07,230.832,235.747,238.603,249.043,260.638,256.723,261.641,269.873,274.915,276.876,292.866,291.706,293.82,290.939,290.155,291.899,290.501,286.871,291.449,278.351,266.73,266.863,260.834,254.851,258.275,260.643,258.126,264.71,251.548,255.955,252.13,250.883,241.208,240.273,236.94,234.336,219.241,210.745,200.305,186.344,179.972,168.09,161.145,150.17
9/29/2015,141.026,135.115,131.704,127.276,122.48,117.063,112.109,111.354,108.437,105.976,103.67,102.808,102.566,101.648,98.396,97.435,96.348,93.883,93.822,91.812,95.623,99.363,98.133,101.287,108.009,112.042,119.172,120.142,124.741,124.113,119.064,123.009,125.057,126.665,126.765,129.134,127.532,132.932,133.955,134.81,135.834,141.887,142.269,142.722,148.855,154.029,156.804,163.122,168.471,178.681,179.154,183.674,189.957,196.659,203.854,214.109,220.49,223.237,227.608,234.092,235.651,239.744,247.946,251.617,251.09,250.414,249.842,257.99,259.625,260.155,246.099,244.274,241.777,246.765,252.12,247.86,246.656,247.109,245.083,239.066,239.603,241.215,239.855,234.545,230.626,226.098,216.882,210.623,205.473,198.017,190.961,182.652,178.213,169.631,157.803,154.52
9/30/2015,142.901,134.349,129.865,125.025,119.076,115.171,111.782,109.006,108.278,105.307,103.597,102.274,102.587,97.844,99.93,94.683,96.491,95.527,93.219,93.262,95.403,97.695,100.244,99.387,107.605,111.588,118.812,124.444,125.367,122.606,119.622,125.054,125.862,129.671,130.52,124.94,128.773,132.033,134.925,137.988,143.698,147.555,151.157,152.251,160.773,166.326,169.437,180.286,186.799,189.924,191.938,197.328,199.276,205.638,209.528,222.242,230.972,231.443,237.915,244.451,251.288,257.373,261.544,266.663,282.587,289.899,285.802,284.349,290.337,281.605,269.481,273.997,275.727,276.46,269.529,275.437,271.306,273.492,271.829,269.611,261.525,261.115,250.446,252.227,251.871,243.148,236.344,223.787,218.921,215.343,206.257,199.39,187.59,182.577,172.998,164.241
10/1/2015,155.829,149.853,146.73,139.843,131.052,127.013,125.584,118.085,117.069,113.749,112.559,110.684,109.662,107.561,104.701,104.595,108.202,106.738,105.128,104.248,105.982,105.114,103.984,107.237,113.694,118.815,122.099,129.884,128.834,129.473,126.898,120.973,122.686,124.95,128.294,128.891,131.521,134.651,135.438,141.879,146.002,146.425,150.164,152.006,149.48,155.3,166.369,165.832,174.101,173.503,180.82,180.732,189.722,194.482,206.413,211.486,221.137,224.14,221.623,222.906,219.359,223.235,229.837,236.058,234.02,243.571,243.643,239.038,234.818,227.717,224.555,232.323,224.741,228.53,228.219,228.339,228.653,230.637,235.377,222.286,227.761,225.806,228.928,226.46,216.833,209.785,202.988,200.015,197.651,193.499,183.502,169.289,163.423,154.664,151.446,146.651
10/2/2015,143.658,141.195,135.866,129.435,123.591,120.765,117.083,112.938,110.952,107.119,106.623,106.946,103.437,100.699,100.864,102.048,98.504,100.944,98.999,97.725,101.484,101.566,103.063,108.657,114.013,117.349,124.876,125.07,130.07,124.016,123.849,124.746,125.064,126.633,132.785,132.801,131.708,140.631,142.331,141.917,141.128,142.807,147.045,146.164,155.175,160.545,166.864,167.67,178.202,177.772,179.122,180.987,184.101,190.157,201.744,203.078,207.125,210.376,214.694,223.848,225.456,233.184,238.634,232.604,224.019,227.085,223.389,225.407,228.07,223.965,227.948,228.031,229.837,217.562,221.119,224.876,224.716,232.501,219.443,224.44,222.874,214.918,212.875,203.616,199.862,200.954,196.781,198.143,191.916,179.419,172.665,167.79,168.491,161.428,150.604,145.704
